customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RecordDate
1792-XILRK,Female,0,No,Yes,45,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,131.67,5857.08,Yes,2023-01-02
2544-HCJVE,Female,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,63.29,1232.92,Yes,2023-01-02
9147-YINZQ,Female,0,No,Yes,31,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,148.8,4544.31,Yes,2023-01-02
1077-VNSBX,Male,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),67.07,2778.24,Yes,2023-01-02
8145-JPQEA,Female,1,No,No,35,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,131.03,4451.59,Yes,2023-01-02
6157-TXLJS,Male,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,149.28,4389.75,Yes,2023-01-02
6327-XPNOT,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),170.53,2351.78,Yes,2023-01-02
2045-SHNSM,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),170.05,3774.01,No,2023-01-02
7941-SVOLK,Female,1,No,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),171.78,9555.47,No,2023-01-02
4660-TWWWM,Female,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),50.86,794.68,Yes,2023-01-02
9558-QZMTX,Female,0,No,Yes,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),144.87,4572.92,No,2023-01-02
5803-WAQRZ,Female,0,Yes,Yes,30,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),81.8,2403.46,No,2023-01-02
5615-WDSBX,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,45.04,1635.74,Yes,2023-01-02
1964-JAFVI,Male,0,No,Yes,51,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),108.79,5675.97,Yes,2023-01-02
1673-RYHQD,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,153.7,6426.58,Yes,2023-01-02
8005-SENSD,Male,0,No,No,39,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,151.67,5939.24,Yes,2023-01-02
7917-NSMNS,Female,1,Yes,Yes,16,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),129.95,2061.71,Yes,2023-01-02
8707-ACDYX,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),40.51,1107.25,Yes,2023-01-02
5888-SACUK,Male,0,No,No,38,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,130.4,5007.15,Yes,2023-01-02
2459-ARSAR,Female,0,No,No,20,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.87,2404.15,Yes,2023-01-02
4428-KSBZE,Male,0,Yes,No,14,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,115.81,1612.83,No,2023-01-02
2118-EATAM,Male,0,No,No,41,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),101.35,4171.34,Yes,2023-01-02
3196-CEPOJ,Male,1,No,No,46,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),110.3,5201.2,Yes,2023-01-02
4412-QCWKA,Male,1,No,No,15,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,119.14,1777.19,Yes,2023-01-02
6622-DIIDO,Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,154.36,5654.19,Yes,2023-01-02
7070-QMJEV,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,118.31,7473.93,Yes,2023-01-02
7590-TDHEP,Female,0,No,No,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),139.24,7921.14,Yes,2023-01-02
6814-WKSQM,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,158.17,4639.81,Yes,2023-01-02
4633-XVALG,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,148.92,912.37,No,2023-01-02
1833-XIFZK,Male,0,No,Yes,11,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,138.9,1529.48,Yes,2023-01-02
4297-CFDFQ,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,154.5,6581.39,No,2023-01-02
1015-LGJDR,Female,0,Yes,No,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,133.8,7285.06,No,2023-01-02
9334-EZKEN,Female,0,No,No,4,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),116.95,474.49,Yes,2023-01-02
5996-ECAZE,Male,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,172.54,8093.11,Yes,2023-01-02
2859-FYJVM,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,138.73,2187.87,Yes,2023-01-02
8209-SJHGK,Female,0,Yes,No,37,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,97.03,3578.8,Yes,2023-01-02
4155-JKIRP,Male,1,No,Yes,9,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,110.43,1001.51,Yes,2023-01-02
5077-MYWTG,Female,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.86,814.25,No,2023-01-02
5917-LPJLO,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,139.46,2129.11,Yes,2023-01-02
6633-MRNIE,Male,1,Yes,Yes,49,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,141.3,7049.75,Yes,2023-01-02
4774-MJKQP,Male,0,Yes,Yes,31,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),93.93,2994.8,Yes,2023-01-02
5283-BLWKP,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),144.14,4373.57,Yes,2023-01-02
3626-XZRRT,Male,0,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),33.3,1388.14,Yes,2023-01-02
4719-NNQUC,Female,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),35.92,2114.27,No,2023-01-02
1331-FJVFV,Female,0,No,No,40,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),99.77,3913.85,Yes,2023-01-02
2061-SKUKU,Male,1,No,Yes,18,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,140.51,2571.61,No,2023-01-02
4410-FYSBW,Female,0,Yes,No,24,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,106.8,2578.01,No,2023-01-02
5906-DUSFV,Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,68.05,873.98,Yes,2023-01-02
7491-GWBQJ,Male,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,58.9,1865.26,Yes,2023-01-02
7409-RSPTA,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.98,1520.53,Yes,2023-01-02
4504-XDCJP,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.95,606.95,Yes,2023-01-02
8454-BOOGY,Male,0,No,No,34,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,120.11,4023.34,Yes,2023-01-02
2336-FRBBH,Male,0,Yes,No,32,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,76.91,2460.0,No,2023-01-02
2388-ALGUW,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,42.26,866.66,No,2023-01-02
7746-OBMGT,Male,0,Yes,Yes,39,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,129.96,4980.68,Yes,2023-01-02
1778-KJJBO,Female,0,Yes,No,13,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,125.53,1665.27,Yes,2023-01-02
5184-TCFRH,Male,0,No,No,31,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),120.25,3632.84,Yes,2023-01-02
3706-PDPPJ,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.06,1446.78,No,2023-01-02
5567-RTYWT,Male,1,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.01,780.45,Yes,2023-01-02
7423-XZHBT,Female,0,Yes,No,12,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.19,1328.32,Yes,2023-01-02
1354-YRALM,Female,1,Yes,Yes,10,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.21,1089.89,Yes,2023-01-02
5687-OKATL,Male,0,Yes,Yes,49,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),136.66,6700.12,Yes,2023-01-02
1900-IIZPQ,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,52.79,1660.51,Yes,2023-01-02
5649-FVBBJ,Male,0,No,No,24,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),107.65,2648.99,Yes,2023-01-02
3971-TUCLB,Male,0,Yes,No,26,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,139.47,3705.43,Yes,2023-01-02
7891-XFLHF,Male,1,No,No,42,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,114.95,4804.45,No,2023-01-02
7647-NECWT,Male,0,No,Yes,24,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),108.26,2558.93,Yes,2023-01-02
4801-WEHVX,Female,0,Yes,No,33,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,122.12,3983.47,Yes,2023-01-02
7025-AIGXL,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),160.72,2906.5,Yes,2023-01-02
4330-DXNMJ,Female,1,Yes,Yes,23,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.68,2662.58,Yes,2023-01-02
1585-MYJCU,Male,0,No,No,29,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,118.44,3511.11,Yes,2023-01-02
4944-HIDDM,Female,0,Yes,No,25,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),139.22,3434.55,Yes,2023-01-02
9068-XRSQT,Female,0,Yes,No,12,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),120.72,1450.73,Yes,2023-01-02
3817-FADJH,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),158.17,4387.57,Yes,2023-01-02
9354-EKLYN,Female,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),65.6,332.1,No,2023-01-02
2825-HPKLT,Female,1,Yes,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,116.28,590.83,No,2023-01-02
8046-FLGNC,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,148.72,3214.16,Yes,2023-01-02
5496-ULWCR,Male,1,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,164.9,8401.67,Yes,2023-01-02
1544-URAOM,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,151.75,2666.51,Yes,2023-01-02
9004-RPELG,Female,0,Yes,No,29,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,114.6,3276.1,Yes,2023-01-02
4412-QPHJV,Female,0,Yes,No,18,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,112.14,2069.15,Yes,2023-01-02
9697-TULSV,Female,1,Yes,No,26,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,104.99,2770.26,Yes,2023-01-02
4580-GZCOB,Female,0,Yes,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),151.55,4550.68,No,2023-01-02
7630-ADRUE,Male,0,Yes,No,37,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),118.81,4362.37,No,2023-01-02
7013-ZSUHQ,Female,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,66.18,407.19,Yes,2023-01-02
9469-RDOBV,Male,1,No,No,31,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,141.17,4435.84,Yes,2023-01-02
7736-NTSDU,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),131.03,3346.43,Yes,2023-01-02
2192-AVHHL,Male,0,No,Yes,50,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,110.04,5502.17,Yes,2023-01-02
3211-DDHUF,Male,0,No,No,6,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,124.44,762.14,Yes,2023-01-02
4619-ZYXBL,Male,0,No,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,46.13,1954.83,Yes,2023-01-02
8235-CYPHX,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,65.53,3063.98,No,2023-01-02
4439-JUCSP,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,172.26,1578.5,Yes,2023-01-02
5753-FYZDS,Female,1,No,No,42,Yes,No,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,109.26,4580.67,Yes,2023-01-02
7097-GPDTY,Female,0,Yes,Yes,32,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),112.14,3673.1,Yes,2023-01-02
7512-DCELZ,Male,0,No,Yes,50,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),132.61,6653.46,Yes,2023-01-02
8411-CGPEO,Female,1,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,141.69,1690.86,No,2023-01-02
2051-LZUBT,Male,0,Yes,No,15,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),115.48,1720.56,No,2023-01-02
7713-QHJQW,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),154.13,4762.95,Yes,2023-01-02
7277-OHGXX,Female,1,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,167.42,1479.59,Yes,2023-01-02
6003-XQPRA,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),159.12,6467.98,Yes,2023-01-02
2715-BEJTO,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),129.71,2177.94,Yes,2023-01-02
7540-IEBUV,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,149.71,1515.48,Yes,2023-01-02
3127-NIVPT,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,165.55,4349.08,Yes,2023-01-02
4267-QBGUG,Male,0,No,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),142.24,8927.21,Yes,2023-01-02
4611-ZQACZ,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,144.17,3260.33,Yes,2023-01-02
2048-YVDKB,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),149.04,757.5,Yes,2023-01-02
3220-QRFGS,Female,0,Yes,No,55,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,113.43,6110.3,Yes,2023-01-02
4715-HHYCE,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,136.73,5333.59,Yes,2023-01-02
7067-ERTJC,Female,1,Yes,No,19,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),123.15,2281.81,No,2023-01-02
8718-OGVME,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),106.61,640.18,Yes,2023-01-02
1613-RRRQK,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),147.17,1478.64,Yes,2023-01-02
7343-NGBGG,Female,1,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,127.17,4016.51,Yes,2023-01-02
8072-FWUUL,Female,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),175.48,3196.17,No,2023-01-02
5237-MMAXV,Female,0,Yes,No,54,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),120.61,6654.58,Yes,2023-01-02
1612-KYZZG,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,126.43,509.84,Yes,2023-01-02
1409-FRLGY,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,188.49,751.56,Yes,2023-01-02
3665-TFQLT,Female,0,Yes,No,21,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),115.72,2358.73,No,2023-01-02
8737-VFMZM,Male,1,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,66.65,2773.18,Yes,2023-01-02
5398-QGQMG,Male,0,Yes,No,34,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),116.3,3894.0,Yes,2023-01-02
7027-IETXU,Female,1,Yes,Yes,39,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,132.71,5219.24,Yes,2023-01-02
9324-NSUOA,Female,0,No,No,29,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),89.92,2644.0,No,2023-01-02
3241-KQPIX,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,133.11,3358.92,No,2023-01-02
4088-PSTVN,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),136.17,2645.53,No,2023-01-02
2710-WBXGM,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,60.51,656.45,No,2023-01-02
4508-VLIOS,Female,0,No,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,144.22,5161.95,Yes,2023-01-02
4029-RZRQE,Female,0,No,No,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,151.15,2939.02,Yes,2023-01-03
9271-EKXGG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,150.89,2142.26,No,2023-01-03
7953-NULFK,Male,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,162.36,793.74,Yes,2023-01-03
2426-ZKHYF,Male,0,Yes,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,158.95,2025.28,Yes,2023-01-03
4451-HXXZQ,Female,0,Yes,No,11,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,149.43,1602.82,Yes,2023-01-03
2444-XRQDX,Male,0,No,No,39,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),134.28,5117.01,Yes,2023-01-03
9328-XWOYN,Female,0,Yes,No,20,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),116.51,2262.07,Yes,2023-01-03
4127-LZUHI,Female,0,No,No,38,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),98.13,3749.72,Yes,2023-01-03
5456-IZKJR,Female,0,No,No,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.44,446.63,Yes,2023-01-03
1668-FDWCX,Male,1,Yes,No,3,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,136.87,408.41,Yes,2023-01-03
7895-TSARY,Male,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),48.78,1848.1,Yes,2023-01-03
6645-YUQAU,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.84,1435.96,Yes,2023-01-03
2759-QLTJC,Female,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.65,558.02,No,2023-01-03
4812-MQNGI,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.27,1056.75,Yes,2023-01-03
6471-MJIEH,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,131.49,2226.91,Yes,2023-01-03
7368-FIIJX,Female,1,Yes,No,3,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),123.74,380.45,No,2023-01-03
6510-EBMDJ,Female,1,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,47.33,612.58,Yes,2023-01-03
2717-UMKRS,Male,0,Yes,Yes,62,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,132.89,8449.01,Yes,2023-01-03
9041-HIGJH,Female,0,No,No,34,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,130.36,4367.22,Yes,2023-01-03
7128-LQIAA,Female,0,Yes,No,18,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,142.16,2539.73,Yes,2023-01-03
3235-TQIXI,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,168.21,4278.4,Yes,2023-01-03
